Name,Brand,SKU,Barcode,Category,CurrentStock,Unit,CostPrice,SellingPrice,ExpiryDate,Aisle,TempZone
Roasted Hash Browns 6pk 250g,Nilgiri Organics,FROZ-000480,890100656269,Frozen Foods,237,packet,297.46,405.06,2027-07-05,Aisle 09,frozen
Homestyle Garlic & Herb Poha Thick Flakes 4-Pack,Catch Goods,PANT-000481,890100656270,Pantry & Dry Goods,136,can,280.81,378.84,2027-05-19,Aisle 08,ambient
Organic Cardamom Spiced Electrolyte Energy Drink 1L,Green Earth Farms,BEVE-000482,890100656271,Beverages,66,bag,199.73,282.22,2026-08-28,Aisle 05,ambient
Free-Range Lemon Pepper Catla Fish Steaks 4-Pack,Pashmina Agro,MEAT-000483,890100656272,Meat & Seafood,70,kg,425.00,535.75,2026-09-01,Aisle 05,chilled
Farm-Fresh Makhana Crunch Whole Wheat Atta Bread Family Pack,Nature Harvest Provisions,BAKE-000484,890100656273,Bakery & Deli,247,box,304.42,448.46,2026-09-04,Aisle 04,ambient
Raw Smoked Chicken Slices 250g,FarmGold Mills,BAKE-000485,890100656274,Bakery & Deli,59,pcs,301.33,541.60,2026-09-10,Aisle 04,ambient
Natural Lemon Pepper Dishwash Gel Lemon 5L,Nature Harvest Co.,HOUS-000486,890100656275,Household & Personal Care,103,pack,193.95,244.74,2028-08-15,Aisle 12,ambient
Grass-Fed Mint Lime Liquid Laundry Detergent 300g,Fortune Dairy,HOUS-000487,890100656276,Household & Personal Care,119,tube,207.37,326.80,2029-04-22,Aisle 11,ambient
Farm-Fresh Mint Lime Frozen Samosas 12-Pack,Everest Naturals,FROZ-000488,890100656277,Frozen Foods,162,packet,211.37,303.91,2027-07-14,Aisle 09,frozen
Desi Cinnamon Spice 70% Dark Chocolate Bar 4-Pack,Desi Organics Co.,SNAC-000489,890100656278,Snacks & Confectionery,87,tub,434.33,762.15,2027-06-14,Aisle 10,ambient
Cured Crab Meat Fresh 1L,Heritage Organics,MEAT-000490,890100656279,Meat & Seafood,28,kg,255.60,463.09,2026-08-30,Aisle 05,chilled
Sweet Truffle Infused Multigrain Tortillas 12-Pack,Himalayan Plantations,BAKE-000491,890100656280,Bakery & Deli,212,box,81.25,132.80,2026-09-09,Aisle 03,ambient
Farm-Fresh Cinnamon Spice Cream Cheese 4-Pack,Organic Tattva Foods,DAIR-000492,890100656281,Dairy & Eggs,25,pack,513.34,741.40,2026-09-24,Aisle 02,chilled
Heritage Alphonso Mango Curd Tub (Dahi) 400g,Everest Organics,DAIR-000493,890100656282,Dairy & Eggs,126,pack,330.88,460.02,2026-09-16,Aisle 02,chilled
Handcrafted Lemon Pepper Ayurvedic Bath Soap 2L,Patanjali Organics,HOUS-000494,890100656283,Household & Personal Care,96,box,212.86,275.20,2029-02-16,Aisle 12,ambient
Raw Red Chilli & Garlic Green Peas Fresh 10-Pack,Tata Naturals,FRES-000495,890100656284,Fresh Produce,40,kg,22.74,41.46,2026-08-29,Aisle 02,chilled
Premium Electrolyte Energy Drink 1kg,SunBrite Agro,BEVE-000496,890100656285,Beverages,238,carton,381.39,553.42,2027-03-22,Aisle 05,ambient
Extra-Virgin Dishwash Gel Lemon 8-Pack,Nature Harvest Milling,HOUS-000497,890100656286,Household & Personal Care,19,box,598.08,897.82,2027-04-22,Aisle 12,ambient
Handcrafted Dark Chocolate Filter Coffee Beans Family Pack,Tata Botanicals,BEVE-000498,890100656287,Beverages,249,can,251.53,386.75,2027-02-20,Aisle 05,ambient
Gluten-Free Badam Milk Drink 2L,Pashmina Mills,BEVE-000499,890100656288,Beverages,189,pack,401.83,503.72,2027-04-17,Aisle 06,ambient
Premium Fresh Chicken Curry Cut Family Pack,Nilgiri Mills,MEAT-000500,890100656289,Meat & Seafood,109,pack,365.35,532.16,2026-09-03,Aisle 04,chilled
